NeighborhoodName,x,y
Downtown,-123.103676973167,49.274878000933
Downtown,-123.103676998236,49.2748899620762
Downtown,-123.103696948001,49.2748890448384
Downtown,-123.10369894415,49.2749219587359
Downtown,-123.103644983972,49.2749220071502
Downtown,-123.103645010991,49.2749890076396
Downtown,-123.103639964161,49.2750150029696
Downtown,-123.103625048615,49.2750380393421
Downtown,-123.103584026077,49.2750450010096
Downtown,-123.103441983301,49.2750450383245
Downtown,-123.1033880228,49.2750449966854
Downtown,-123.103318962237,49.2750339966281
Downtown,-123.103318974822,49.2750400221663
Downtown,-123.103321046708,49.2750550392205
Downtown,-123.103317003242,49.2750730295507
Downtown,-123.103316018484,49.2750900278766
Downtown,-123.103316033135,49.2750970426822
Downtown,-123.103314945345,49.2751189874467
Downtown,-123.103317011034,49.2751310366984
Downtown,-123.103319998085,49.2751500100112
Downtown,-123.103327956361,49.2751609747907
Downtown,-123.103346008205,49.2751739990145
Downtown,-123.103351021325,49.2751860456292
Downtown,-123.103351042181,49.275196028237
Downtown,-123.10335004071,49.27520502249
Downtown,-123.103350993456,49.2752269654292
Downtown,-123.103353966058,49.2752390138688
Downtown,-123.103352962519,49.2752470188543
Downtown,-123.10334698982,49.2752640216413
Downtown,-123.103342018591,49.2752720301753
Downtown,-123.103338982791,49.2752839940552
Downtown,-123.103335033889,49.2752929909438
Downtown,-123.103327012385,49.2753060384848
Downtown,-123.10332704789,49.2753230358977
Downtown,-123.103329006239,49.275337963119
Downtown,-123.103329033479,49.2753510034622
Downtown,-123.103328961821,49.2753709687786
Downtown,-123.103332967278,49.2753890418439
Downtown,-123.103335948152,49.2754050473533
Downtown,-123.103343003703,49.275417991477
Downtown,-123.103345969926,49.2754269821809
Downtown,-123.103349956416,49.2754359719721
Downtown,-123.103358026228,49.2754460373135
Downtown,-123.103363024532,49.2754509791886
Downtown,-123.103373023587,49.2754620320724
Downtown,-123.103376997493,49.2754649963249
Downtown,-123.103387008959,49.2754819848117
Downtown,-123.103397008025,49.2754930376933
Downtown,-123.103402010662,49.2755000480349
Downtown,-123.103403960769,49.2755110181849
Downtown,-123.103403977501,49.2755190222573
Downtown,-123.103407961941,49.275527022779
Downtown,-123.103409013606,49.2755420407434
Downtown,-123.103421957876,49.2755520117841
Downtown,-123.1034420461,49.2755629656974
Downtown,-123.103459968017,49.2755679859314
Downtown,-123.103475971041,49.275576964958
Downtown,-123.10349798872,49.2755889963364
Downtown,-123.10352101821,49.2755969797936
Downtown,-123.103537010901,49.2756010124749
Downtown,-123.103545970742,49.2756029829845
Downtown,-123.103572046556,49.2756040388171
Downtown,-123.103587010509,49.2756040254031
Downtown,-123.103607982716,49.2756040066
Downtown,-123.103624987209,49.2756039913514
Downtown,-123.103645959416,49.2756039725413
Downtown,-123.103673958261,49.2756030480875
Downtown,-123.10370399953,49.2756030211295
Downtown,-123.103725992007,49.2756030013893
Downtown,-123.103744014693,49.2756019959399
Downtown,-123.10375705147,49.2756019842342
Downtown,-123.103780973386,49.2756030419537
Downtown,-123.103823944298,49.2756059711585
Downtown,-123.103840953133,49.2756080243463
Downtown,-123.103868053191,49.2756109677964
Downtown,-123.103890954843,49.2756120264103
Downtown,-123.103907961416,49.2756130003874
Downtown,-123.103957052073,49.2756150247037
Downtown,-123.103990949781,49.2756159834706
Downtown,-123.104008974547,49.2756159672473
Downtown,-123.104034025947,49.2756150453593
Downtown,-123.104061006413,49.2756150210642
Downtown,-123.10408198487,49.2756179699771
Downtown,-123.104098989556,49.2756180445921
Downtown,-123.104152963179,49.2756240215028
Downtown,-123.104170990031,49.2756249945215
Downtown,-123.104191053257,49.2756239871628
Downtown,-123.104218023307,49.2756190164944
Downtown,-123.104251003692,49.2756150296663
Downtown,-123.104265056571,49.2756130384481
Downtown,-123.104291018853,49.2756140042873
Downtown,-123.104315045614,49.2756110147912
Downtown,-123.104343957428,49.2756129672249
Downtown,-123.10436198447,49.2756140301472
Downtown,-123.10438397695,49.2756140102817
Downtown,-123.104394971103,49.2756130110801
Downtown,-123.104423990019,49.2756119955893
Downtown,-123.104445978321,49.2756099971774
Downtown,-123.104455954291,49.2756099881595
Downtown,-123.104500959708,49.2756100373992
Downtown,-123.1045220411,49.275608039793
Downtown,-123.104550946647,49.2756070243729
Downtown,-123.104578951562,49.2756089775684
Downtown,-123.104599016864,49.2756089594062
Downtown,-123.104616021548,49.2756090339451
Downtown,-123.104645947364,49.2756080175775
Downtown,-123.104668960111,49.2756079967338
Downtown,-123.104701953206,49.2756100353144
Downtown,-123.104728022574,49.2756080331507
Downtown,-123.104769975562,49.2756120421291
Downtown,-123.104787996135,49.2756100472496
Downtown,-123.104813956328,49.275610023704
Downtown,-123.104867010349,49.2756099755664
Downtown,-123.10489603364,49.2756110284251
Downtown,-123.10494399051,49.2756129634178
Downtown,-123.104976979421,49.2756130233852
Downtown,-123.10501201498,49.2756159593573
Downtown,-123.105036050292,49.2756170167139
Downtown,-123.105071995057,49.2756210310441
Downtown,-123.105084017873,49.2756239879184
Downtown,-123.105108964301,49.2756270229697
Downtown,-123.10512699748,49.2756309636412
Downtown,-123.10514899857,49.2756349906327
Downtown,-123.1051649872,49.2756370445539
Downtown,-123.105183018284,49.2756399959494
Downtown,-123.105208980597,49.2756409615823
Downtown,-123.10523199355,49.2756410305598
Downtown,-123.105253988147,49.275641999796
Downtown,-123.105283015676,49.2756450310921
Downtown,-123.105292991653,49.275645022002
Downtown,-123.1053170289,49.275646978634
Downtown,-123.10534095087,49.2756480360305
Downtown,-123.105364994442,49.2756529604545
Downtown,-123.105397989703,49.2756559881036
Downtown,-123.105417943769,49.2756569591699
Downtown,-123.105440051931,49.2756580182006
Downtown,-123.10545795913,49.2756560233201
Downtown,-123.105475979691,49.2756540283333
Downtown,-123.10550703915,49.2756530107079
Downtown,-123.105530963046,49.275654967399
Downtown,-123.105546040569,49.2756550435611
Downtown,-123.105567010685,49.2756540351351
Downtown,-123.105586051511,49.2756520391991
Downtown,-123.105612015951,49.2756539940087
Downtown,-123.105627995964,49.2756520008633
Downtown,-123.105660984709,49.275651970702
Downtown,-123.105685011405,49.2756489809211
Downtown,-123.105718002455,49.2756500299442
Downtown,-123.105742946628,49.2756519856579
Downtown,-123.105776955835,49.2756520444632
Downtown,-123.105796003,49.2756530162944
Downtown,-123.105820036037,49.2756529942872
Downtown,-123.105842024301,49.2756509956097
Downtown,-123.105860955986,49.2756509782667
Downtown,-123.105889974894,49.2756499624078
Downtown,-123.105909020134,49.2756500348865
Downtown,-123.105921032415,49.2756480453372
Downtown,-123.10594200464,49.2756480261104
Downtown,-123.105957984637,49.2756460329194
Downtown,-123.105977029684,49.2756460154534
Downtown,-123.106001969625,49.2756459925767
Downtown,-123.106023959998,49.2756449831317
Downtown,-123.106055028117,49.2756480123615
Downtown,-123.106084951804,49.2756460063539
Downtown,-123.106100022766,49.2756430247086
Downtown,-123.106124960584,49.275642012538
Downtown,-123.106159991985,49.2756429696274
Downtown,-123.106173022402,49.2756399898473
Downtown,-123.106191042928,49.275637994749
Downtown,-123.10620804743,49.2756379791203
Downtown,-123.106241025542,49.2756330024571
Downtown,-123.106261999885,49.2756339724395
Downtown,-123.106286944264,49.2756360179691
Downtown,-123.106308036224,49.2756389663735
Downtown,-123.106331964591,49.2756429913666
Downtown,-123.106358048993,49.2756480036394
Downtown,-123.106370974545,49.2756489810104
Downtown,-123.10638900377,49.2756510328837
Downtown,-123.106413038935,49.2756520000205
Downtown,-123.106439001278,49.275652965377
Downtown,-123.106459971568,49.2756520467223
Downtown,-123.106480948053,49.2756540059323
Downtown,-123.106508044032,49.2756549702286
Downtown,-123.106534006572,49.2756560254971
Downtown,-123.106560991322,49.2756579791528
Downtown,-123.106571994159,49.2756610267465
Downtown,-123.10659196976,49.2756719802159
Downtown,-123.106606959705,49.2756840174847
Downtown,-123.106628980325,49.2756970375329
Downtown,-123.106640002369,49.2757089885252
Downtown,-123.106668037676,49.2757249708225
Downtown,-123.106679960438,49.2757340431054
Downtown,-123.106689949234,49.2757399694981
Downtown,-123.106702999044,49.2757459829968
Downtown,-123.106719000579,49.2757539723063
Downtown,-123.106733979712,49.2757609732888
Downtown,-123.106748956715,49.2757669850021
Downtown,-123.106759957453,49.2757690433105
Downtown,-123.106774023086,49.2757729873906
Downtown,-123.106787973417,49.27577603224
Downtown,-123.106804984375,49.275778984325
Downtown,-123.106808049466,49.2757809600303
Downtown,-123.106813955253,49.2757859908506
Downtown,-123.10682099895,49.2757929991571
Downtown,-123.106832001833,49.2757960467259
Downtown,-123.106844031207,49.2758019712185
Downtown,-123.106856965551,49.2758069955374
Downtown,-123.106878055675,49.2758090445036
Downtown,-123.106896998109,49.275813973327
Downtown,-123.106909019137,49.2758160306773
Downtown,-123.106925007703,49.2758179944215
Downtown,-123.106940998604,49.275821037364
Downtown,-123.106951999167,49.2758230057208
Downtown,-123.106965036001,49.2758229936531
Downtown,-123.106976034426,49.2758239727403
Downtown,-123.106991002918,49.2758260273533
Downtown,-123.107011979498,49.2758279864667
Downtown,-123.107025018473,49.2758289636594
Downtown,-123.10704304565,49.2758300261633
Downtown,-123.107056993678,49.2758319917796
Downtown,-123.107071957699,49.2758319779142
Downtown,-123.107087035083,49.2758319639419
Downtown,-123.107103019572,49.2758320390604
Downtown,-123.10711401586,49.2758320288673
Downtown,-123.10713702871,49.2758320075319
Downtown,-123.10716004156,49.275831986192
Downtown,-123.107177953039,49.2758319695794
Downtown,-123.10719099007,49.2758320474196
Downtown,-123.107211962371,49.2758320279622
Downtown,-123.107227039755,49.2758320139716
Downtown,-123.107250955225,49.2758300132376
Downtown,-123.107276006477,49.2758290007133
Downtown,-123.107300037453,49.2758279891311
Downtown,-123.107329054288,49.2758259836435
Downtown,-123.107345943344,49.2758249786854
Downtown,-123.107368956386,49.2758250472372
Downtown,-123.107390042048,49.2758250276422
Downtown,-123.107412030324,49.2758230286659
Downtown,-123.107440033324,49.2758239919006
Downtown,-123.107456011169,49.2758210092352
Downtown,-123.107474036007,49.2758209924713
Downtown,-123.107504975715,49.2758170066126
Downtown,-123.107524020826,49.2758169888917
Downtown,-123.107544995272,49.2758179586411
Downtown,-123.107557007528,49.2758159689218
Downtown,-123.107582963524,49.2758139662197
Downtown,-123.107599957327,49.27580900405
Downtown,-123.107617969052,49.2758029617271
Downtown,-123.107636996937,49.27579502985
Downtown,-123.107650022802,49.2757899814356
Downtown,-123.107668032557,49.2757830397711
Downtown,-123.107687969293,49.2757760063743
Downtown,-123.107707003618,49.2757710422872
Downtown,-123.107731025743,49.2757659836131
Downtown,-123.107743035824,49.2757630046073
Downtown,-123.107761961085,49.2757600191512
Downtown,-123.107778963474,49.2757590140241
Downtown,-123.107783048875,49.2757609887517
Downtown,-123.107791006082,49.2757709639547
Downtown,-123.107801012658,49.2757849842555
Downtown,-123.107807951951,49.2757960396096
Downtown,-123.107827029793,49.2758110407134
Downtown,-123.107842013413,49.2758200200864
Downtown,-123.107854051738,49.2758299914759
Downtown,-123.10786404089,49.2758360077002
Downtown,-123.107886955677,49.275843001125
Downtown,-123.1079070299,49.2758470293904
Downtown,-123.107915985642,49.2758470210266
Downtown,-123.107934012649,49.2758479934581
Downtown,-123.107941039047,49.2758469976253
Downtown,-123.107958946213,49.2758450023573
Downtown,-123.107972994689,49.2758410321539
Downtown,-123.107989992585,49.275837958528
Downtown,-123.108004043217,49.275834977588
Downtown,-123.108019005077,49.2758339743328
Downtown,-123.108032031111,49.2758290158088
Downtown,-123.108055041797,49.2758280050235
Downtown,-123.108072044203,49.2758269998532
Downtown,-123.10809697991,49.2758249979898
Downtown,-123.108125996711,49.2758229923021
Downtown,-123.108155015672,49.2758219758744
Downtown,-123.108185968504,49.2758240153699
Downtown,-123.108212046499,49.2758259694889
Downtown,-123.108228035317,49.2758280229861
Downtown,-123.1082420074,49.2758409603315
Downtown,-123.108266056078,49.2758480425525
Downtown,-123.10827898605,49.2758509982443
Downtown,-123.108298946945,49.2758550265478
Downtown,-123.108315048942,49.2758569899933
Downtown,-123.108335003146,49.2758579605556
Downtown,-123.108358022705,49.275860996712
Downtown,-123.108376956636,49.2758619682239
Downtown,-123.108393959046,49.2758609630063
Downtown,-123.108420026228,49.2758579707426
Downtown,-123.108433054396,49.2758540014406
Downtown,-123.108445969198,49.2758500322435
Downtown,-123.108456047536,49.2758449865047
Downtown,-123.108468946952,49.2758340025015
Downtown,-123.108477998502,49.275825989917
Downtown,-123.10848398272,49.275815012404
Downtown,-123.108486005713,49.2758070064175
Downtown,-123.108484967886,49.2757990033046
Downtown,-123.108480973924,49.2757870458903
Downtown,-123.10848299455,49.2757779607032
Downtown,-123.108488974421,49.2757650046555
Downtown,-123.108494958629,49.2757540271418
Downtown,-123.108506028807,49.2757360300338
Downtown,-123.108509978974,49.275728022237
Downtown,-123.108515043046,49.2757110200374
Downtown,-123.108526030428,49.2757069627078
Downtown,-123.108533032721,49.2756949949666
Downtown,-123.108535953926,49.2756830310584
Downtown,-123.108537963685,49.2756689995343
Downtown,-123.108539982322,49.2756590150122
Downtown,-123.108540978517,49.2756480421813
Downtown,-123.108544021765,49.2756400352351
Downtown,-123.108551028386,49.2756300460271
Downtown,-123.108559052905,49.2756189766595
Downtown,-123.108555970189,49.2756089969297
Downtown,-123.108555043546,49.2756000044435
Downtown,-123.108555012758,49.2755859748359
Downtown,-123.108560990416,49.2755720295169
Downtown,-123.108566972216,49.2755599727985
Downtown,-123.108574996918,49.2755489933631
Downtown,-123.108573052176,49.2755409911028
Downtown,-123.108568951365,49.2755320015992
Downtown,-123.108569036107,49.2755189611521
Downtown,-123.108572979732,49.2755079855512
Downtown,-123.108577943623,49.2754970089914
Downtown,-123.108584045485,49.2754880099006
Downtown,-123.108590945228,49.2754809885981
Downtown,-123.108592974903,49.2754760403443
Downtown,-123.108591034505,49.2754700166187
Downtown,-123.108582048036,49.2754559954269
Downtown,-123.108583959807,49.2754489788119
Downtown,-123.108587003035,49.2754409718643
Downtown,-123.10859197126,49.2754319738383
Downtown,-123.108593992048,49.2754229785821
Downtown,-123.108596012836,49.2754139833259
Downtown,-123.108597013358,49.2754049890285
Downtown,-123.108593019401,49.2753930316173
Downtown,-123.108586993604,49.2753850331924
Downtown,-123.108580967808,49.2753770347672
Downtown,-123.108575960107,49.2753680461158
Downtown,-123.108572986226,49.2753559978116
Downtown,-123.108571944051,49.2753460161645
Downtown,-123.108573049056,49.2753329747583
Downtown,-123.108575965888,49.2753190323139
Downtown,-123.108576964043,49.2753089588159
Downtown,-123.108575019508,49.2753010464887
Downtown,-123.108515056352,49.2752519990872
Downtown,-123.108506985721,49.2752420240397
Downtown,-123.108507994935,49.2752369868119
Downtown,-123.108547978973,49.2750669748013
Downtown,-123.108561001863,49.2750090453434
Downtown,-123.108547036247,49.2749989859031
Downtown,-123.108451974705,49.2749180450128
Downtown,-123.1084890067,49.2749010128027
Downtown,-123.108512054231,49.2749169993377
Downtown,-123.108695951851,49.2748250043071
Downtown,-123.108669003785,49.2747879770192
Downtown,-123.108655012134,49.2747660463834
Downtown,-123.108641007065,49.274738000275
Downtown,-123.108634030604,49.2747100374905
Downtown,-123.10863498489,49.274679998777
Downtown,-123.108640035579,49.2746569710314
Downtown,-123.108649945578,49.2746270138304
Downtown,-123.108663038365,49.274601010713
Downtown,-123.108689043215,49.2745699591684
Downtown,-123.108710993527,49.2745509625327
Downtown,-123.108724001561,49.2745379998574
Downtown,-123.108747998863,49.2745219690968
Downtown,-123.10877902689,49.2745070109154
Downtown,-123.108810054699,49.2744919627923
Downtown,-123.108834974468,49.2744830358979
Downtown,-123.10886205006,49.274475006303
Downtown,-123.108886978521,49.274470036467
Downtown,-123.108938042296,49.2742359811416
Downtown,-123.1092009824,49.2742619935503
Downtown,-123.109236055742,49.2742310232435
Downtown,-123.109358012176,49.2741710121132
Downtown,-123.10944500987,49.2742450350206
Downtown,-123.109438965817,49.2742800249113
Downtown,-123.109606040322,49.2744250193585
Downtown,-123.109610016709,49.2744289726643
Downtown,-123.109676006118,49.2744350255308
Downtown,-123.1096860308,49.2744059674666
Downtown,-123.110193994076,49.274454048291
Downtown,-123.110278018957,49.2744650299596
Downtown,-123.110274040108,49.2744599974761
Downtown,-123.11027696082,49.2744480335217
Downtown,-123.110278987878,49.2744420060368
Downtown,-123.110279979052,49.2744289647207
Downtown,-123.1102830043,49.2744130435885
Downtown,-123.110282977433,49.2744009925135
Downtown,-123.110284993462,49.2743900186917
Downtown,-123.110280992363,49.2743750036014
Downtown,-123.110292028098,49.2743419874415
Downtown,-123.110295960019,49.2743259755097
Downtown,-123.110299992063,49.2743040278653
Downtown,-123.110303017096,49.2742880167988
Downtown,-123.110307051138,49.2742669684879
Downtown,-123.110316980106,49.2742460044825
Downtown,-123.110323981759,49.2742340366302
Downtown,-123.110329956349,49.2742190120161
Downtown,-123.11033298578,49.2742049794833
Downtown,-123.110334990556,49.27418896939
Downtown,-123.110344028263,49.2741750210531
Downtown,-123.110347960154,49.274159009119
Downtown,-123.110357004473,49.2741480285832
Downtown,-123.110374984154,49.2741280461525
Downtown,-123.110382001228,49.2741230031682
Downtown,-123.110391968066,49.2741190365685
Downtown,-123.11040397297,49.2741139888175
Downtown,-123.110425051276,49.2741110008669
Downtown,-123.110445000398,49.2741099925309
Downtown,-123.110459966105,49.2741109674946
Downtown,-123.110480944504,49.27411400518
Downtown,-123.110501013615,49.2741159645281
Downtown,-123.110519049083,49.27412098356
Downtown,-123.110541956817,49.2741250086585
Downtown,-123.110552052478,49.2741279668082
Downtown,-123.11056396431,49.2741320024224
Downtown,-123.11057802777,49.2741350467067
Downtown,-123.110592991276,49.2741350323857
Downtown,-123.110616005546,49.2741359996254
Downtown,-123.110641962748,49.2741349855036
Downtown,-123.110670985294,49.2741360369126
Downtown,-123.110686975679,49.2741389894044
Downtown,-123.110696953564,49.2741399691153
Downtown,-123.110716002657,49.2741420193368
Downtown,-123.110730970593,49.2741439835328
Downtown,-123.110750026333,49.2741490015509
Downtown,-123.110762046915,49.2741509685677
Downtown,-123.110786995162,49.2741549916616
Downtown,-123.110799015747,49.2741569586746
Downtown,-123.110818973946,49.2741599972769
Downtown,-123.110872044541,49.274168040389
Downtown,-123.11088395399,49.2741709967693
Downtown,-123.110894949907,49.2741709862166
Downtown,-123.11091399902,49.2741730364055
Downtown,-123.110928964755,49.2741740113084
Downtown,-123.11094801145,49.2741749822909
Downtown,-123.110989959284,49.2741770104777
Downtown,-123.111010026221,49.27417798047
Downtown,-123.111040055514,49.2741730052685
Downtown,-123.111063967806,49.274170014478
Downtown,-123.111079944897,49.2741670313112
Downtown,-123.111097957821,49.2741619777122
Downtown,-123.111116991182,49.2741570130626
Downtown,-123.111137951657,49.2741520465564
Downtown,-123.111162983992,49.2741430291175
Downtown,-123.111190963674,49.2741340088369
Downtown,-123.111201955136,49.2741320197203
Downtown,-123.111207960985,49.2741310246706
Downtown,-123.111223031176,49.2741280423569
Downtown,-123.11123299997,49.2741249750186
Downtown,-123.111249997275,49.2741219908461
Downtown,-123.111286030131,49.2741150312612
Downtown,-123.111304956773,49.2741130344919
Downtown,-123.11132297188,49.2741089701252
Downtown,-123.111340980506,49.2741020278869
Downtown,-123.111452971787,49.2740479597626
Downtown,-123.111559979667,49.2739959648134
Downtown,-123.111646031656,49.2739510048352
Downtown,-123.111725979957,49.2739139648509
Downtown,-123.111824031879,49.2738619783152
Downtown,-123.111925042327,49.2738150251114
Downtown,-123.112040995404,49.2737589740373
Downtown,-123.112061026222,49.2736940225545
Downtown,-123.112088958068,49.273614044492
Downtown,-123.112097965423,49.2735869657402
Downtown,-123.112107000282,49.2735720279969
Downtown,-123.11249801213,49.2733889928176
Downtown,-123.112625961495,49.2733250153143
Downtown,-123.112678956104,49.2732999621049
Downtown,-123.112713947448,49.2732840097286
Downtown,-123.112749952021,49.2732649986103
Downtown,-123.11278403871,49.273250036365
Downtown,-123.112820047743,49.2732330037597
Downtown,-123.112856052238,49.2732139926082
Downtown,-123.112890025502,49.2731990304423
Downtown,-123.112921953585,49.2731820017922
Downtown,-123.112964988437,49.2731639730054
Downtown,-123.113005980767,49.2731450468641
Downtown,-123.113049015556,49.2731270180459
Downtown,-123.113087978695,49.2731130402091
Downtown,-123.113117995616,49.2731030281964
Downtown,-123.113155033902,49.273090041491
Downtown,-123.113202047624,49.2730770450011
Downtown,-123.113237049963,49.2730660388034
Downtown,-123.113289051367,49.2730530373899
Downtown,-123.113340946185,49.2730430038667
Downtown,-123.113386041808,49.2730339662621
Downtown,-123.113427965884,49.2730260109567
Downtown,-123.113462984226,49.2730220194962
Downtown,-123.113472048274,49.2730200320559
Downtown,-123.113506950774,49.2730149614926
Downtown,-123.11355500292,49.2730099679301
Downtown,-123.113591950586,49.2730069638042
Downtown,-123.1136319591,49.27300404659
Downtown,-123.113704049786,49.2730019971319
Downtown,-123.113731028819,49.2730019705799
Downtown,-123.113805953637,49.2730000082022
Downtown,-123.113806053133,49.2729939825523
Downtown,-123.113830984902,49.2729909901842
Downtown,-123.113832014429,49.2729950361825
Downtown,-123.113893045048,49.2729650281489
Downtown,-123.113978979558,49.2729199766064
Downtown,-123.114083951248,49.2728720283293
Downtown,-123.114214948514,49.2728039990379
Downtown,-123.114338952017,49.2727509954316
Downtown,-123.114495997722,49.2726730473429
Downtown,-123.114544003,49.2726479982188
Downtown,-123.114570954139,49.2726360103273
Downtown,-123.115001015503,49.2726300072115
Downtown,-123.11507401955,49.2726310137323
Downtown,-123.115125020733,49.2726270058492
Downtown,-123.115165016915,49.2726189619
Downtown,-123.115208973856,49.272608036112
Downtown,-123.115264958074,49.2726020446589
Downtown,-123.115314945922,49.2726010055122
Downtown,-123.115370951093,49.2726040073485
Downtown,-123.115426965503,49.2726109662277
Downtown,-123.11549795956,49.272625014863
Downtown,-123.115529033288,49.2726310093505
Downtown,-123.115574040621,49.2726330328143
Downtown,-123.115619949974,49.2726329868848
Downtown,-123.115653952277,49.2726309743162
Downtown,-123.115711056148,49.2726190459075
Downtown,-123.115771000636,49.2726099925003
Downtown,-123.115824946689,49.2726049920877
Downtown,-123.115873009998,49.2726050338321
Downtown,-123.11592198943,49.2726090317166
Downtown,-123.11597801573,49.2726210265993
Downtown,-123.116034034885,49.272629963719
Downtown,-123.116057962583,49.2726339867006
Downtown,-123.116090954158,49.2726360220314
Downtown,-123.116116008252,49.2726369861263
Downtown,-123.116141969409,49.2726380392376
Downtown,-123.116163958235,49.2726370278635
Downtown,-123.116196045077,49.2726399634101
Downtown,-123.116219961173,49.2726390400208
Downtown,-123.116243995063,49.2726400051141
Downtown,-123.116264973191,49.2726430417504
Downtown,-123.11631698454,49.2726830098634
Downtown,-123.116421007703,49.2727630359514
Downtown,-123.116499027573,49.2728240222392
Downtown,-123.116566028484,49.2728750369593
Downtown,-123.116631995114,49.2729200271321
Downtown,-123.116703969795,49.2729650111988
Downtown,-123.116771958209,49.2730019951575
Downtown,-123.116840053072,49.2730360111592
Downtown,-123.116915974367,49.2730719977411
Downtown,-123.116978042551,49.2730980156677
Downtown,-123.117036029928,49.2731240376943
Downtown,-123.117149945261,49.2731679897232
Downtown,-123.117198953902,49.2731840381402
Downtown,-123.117263053222,49.2732060068407
Downtown,-123.117333044857,49.2732269802526
Downtown,-123.117451010828,49.2732579774311
Downtown,-123.11753901712,49.2732749753264
Downtown,-123.117571003282,49.273283036809
Downtown,-123.117573027053,49.2732760199283
Downtown,-123.117579035021,49.2732760138148
Downtown,-123.117604993979,49.2732759873964
Downtown,-123.117641037084,49.2732739721662
Downtown,-123.117677994323,49.2732750137365
Downtown,-123.117714049408,49.2732780347534
Downtown,-123.117749990926,49.2732809659412
Downtown,-123.117778004673,49.2732869629416
Downtown,-123.11780397563,49.2732919727482
Downtown,-123.117829951304,49.2732989610836
Downtown,-123.117857969999,49.2733070265325
Downtown,-123.11787601063,49.273314022951
Downtown,-123.117879987589,49.2733179759725
Downtown,-123.117880004304,49.2733249907768
Downtown,-123.117984983683,49.2733290205758
Downtown,-123.118056970957,49.27333101552
Downtown,-123.118121015875,49.2733299607962
Downtown,-123.118190051121,49.2733299801359
Downtown,-123.11826803692,49.273328011734
Downtown,-123.118340007424,49.2733229916976
Downtown,-123.118421044184,49.2733169730553
Downtown,-123.118506036604,49.2733060039508
Downtown,-123.118614028572,49.2732899748938
Downtown,-123.11861400938,49.2732819708224
Downtown,-123.11880900524,49.2732430091002
Downtown,-123.118812994363,49.2732519983593
Downtown,-123.118932956419,49.2732169807034
Downtown,-123.119007946462,49.2731949596906
Downtown,-123.119077034697,49.2731699769021
Downtown,-123.119167974447,49.2731339996373
Downtown,-123.11925098381,49.273100009025
Downtown,-123.119244963724,49.2730949789557
Downtown,-123.119262965881,49.2730859670148
Downtown,-123.119272041849,49.2730890153894
Downtown,-123.119277019819,49.2730849632382
Downtown,-123.11928901424,49.2730760474284
Downtown,-123.119301010825,49.2730680309512
Downtown,-123.119305976862,49.2730590324624
Downtown,-123.119309003676,49.2730449996936
Downtown,-123.119308969841,49.273030970085
Downtown,-123.119309032662,49.2730100154883
Downtown,-123.119312045157,49.2729900471156
Downtown,-123.119314034832,49.2729690005955
Downtown,-123.119317951793,49.2729480420188
Downtown,-123.119327985044,49.2729250086524
Downtown,-123.119343010986,49.2729040386016
Downtown,-123.119352952557,49.272889998689
Downtown,-123.119364018145,49.2728720005354
Downtown,-123.119379960459,49.2728549866119
Downtown,-123.119398961011,49.2728369802563
Downtown,-123.119411958412,49.2728209586412
Downtown,-123.119434022178,49.2728040283174
Downtown,-123.119488008876,49.2727689883248
Downtown,-123.119506015867,49.2727620448137
Downtown,-123.119526960131,49.2727509613149
Downtown,-123.119584038856,49.272728958453
Downtown,-123.119606008517,49.2727200322854
Downtown,-123.119625042641,49.2727159655682
Downtown,-123.119643044809,49.272707043501
Downtown,-123.119661967962,49.2727039661624
Downtown,-123.119683028134,49.2726939617185
Downtown,-123.119696042596,49.2726850448092
Downtown,-123.119707001837,49.2726700145416
Downtown,-123.119711051116,49.2726569699717
Downtown,-123.119712047168,49.2726469863081
Downtown,-123.119701049199,49.2726460084323
Downtown,-123.11970396252,49.2726319757696
Downtown,-123.119712010825,49.2726319674314
Downtown,-123.119711957725,49.2726100236833
Downtown,-123.119710031444,49.2724229637477
Downtown,-123.119710056595,49.2722459743502
Downtown,-123.119711048844,49.2720470401401
Downtown,-123.119712004528,49.2718329971109
Downtown,-123.119715040483,49.2717759760428
Downtown,-123.119835000359,49.2716950013559
Downtown,-123.119832009581,49.2716770177309
Downtown,-123.119831994986,49.2716709921925
Downtown,-123.119831963618,49.2716580417817
Downtown,-123.119833987002,49.2716510248598
Downtown,-123.119838043571,49.2716410380191
Downtown,-123.119844024544,49.2716299699788
Downtown,-123.119850012922,49.271621959674
Downtown,-123.119858039492,49.2716130479183
Downtown,-123.119867997655,49.2716060227645
Downtown,-123.119878980795,49.2716009750864
Downtown,-123.119890972132,49.2715909800112
Downtown,-123.119901046255,49.2715850339378
Downtown,-123.119918027557,49.2715760229516
Downtown,-123.119858983911,49.2715349845428
Downtown,-123.119910021943,49.2715000373373
Downtown,-123.119958001533,49.2714659926206
Downtown,-123.119955951571,49.2714620376687
Downtown,-123.119953997737,49.2714509778597
Downtown,-123.119951016743,49.2714370412406
Downtown,-123.119949947936,49.2714169871488
Downtown,-123.119950010485,49.2713960325462
Downtown,-123.119950982042,49.2713759763362
Downtown,-123.119951961012,49.2713589778621
Downtown,-123.119954975547,49.2713399987347
Downtown,-123.119961950252,49.2713180476856
Downtown,-123.119970965093,49.271296004584
Downtown,-123.119977949381,49.271278010604
Downtown,-123.119989011983,49.2712590231183
Downtown,-123.120000981401,49.2712400346898
Downtown,-123.120016008729,49.27121996388
Downtown,-123.12003205644,49.2711999819419
